ADDRESS,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"026032054","01","0","0","0","0005000000","0","0"
"026032055","01","0","0","0","0","0001000000","0"
"026032057","01","0","0","0","0","0","0008500000"
"026032058","01","0","0","0","0","0","0014000000"
"026032060","01","0","0","0","0005700000","0","0"
"026032061","02","0","0","0","0","0000480000","0"
"026032063","01","0","0001800000","0","0003750000","0","0001200000"
"026032066","01","0","0","0","0006200000","0","0004000000"
"026032068","01","0","0","0","0004550000","0","0"
"026032071","01","0","0030000000","0","0","0","0"
"026032073","01","0","0003600000","0","0","0","0"
"026032074","01","0","0007920000","0","0","0","0"
"026032075","01","0","0010440000","0","0","0","0"
"026032079","01","0","0","0","0","0","0002000000"
"026032085","01","0","0","0","0","0","0000500000"
"026032089","01","0","0","0","0","0","0001860000"
"026032090","01","0","0","0","0","0","0019550000"
"026033046","01","0","0","0","0004500000","0","0003000000"
"026033047","01","0","0","0","0005250000","0","0"
"026033048","01","0","0","0","0004500000","0","0000300000"
"026033049","01","0","0","0","0006050000","0","0"
"026033050","01","0","0","0","0021850000","0","0005000000"
"026033051","05","0","0","0","0003750000","0","0"
"026033052","01","0019500000","0","0","0","0","0"
"026033055","01","0","0","0","0","0","0006000000"
"026033056","01","0030850000"," "," "," "," "," "
"026033058","01","0","0005000000","0","0","0","0002000000"
"026033059","01","0020580000","0","0","0","0","0"
"026033063","01"," "," "," ","0007400000"," "," "
"026033066","01","0","0","0","0018300000","0","0"
"026033067","01","0008000000","0","0","0","0","0006000000"
"026033068","01","0","0","0","0","0","0012000000"
"026033069","01","0","0","0","0007400000","0","0001500000"
"026033070","01","0","0","0","0","0","0003000000"
"026033071","01","0026700000","0","0","0","0","0130000000"
"026033072","01","0021650000","0003600000","0","0","0","0"
"026033075","01","0037920000","0","0","0","0","0"
"026033077","01"," ","0009000000"," "," "," "," "
"026033078","01","0017800000","0","0","0","0","0"
"026033079","01","0014580000"," "," "," "," "," "
"026033082","01","0032350000","0","0","0","0","0"
"026034046","07","0","0","0","0004750000","0","0"
"026034047","01","0","0","0","0005150000","0","0"
"026034048","01","00","0","0","0003800000","0","0"
"026034049","01","0","0","0","0008900000","0","0"
"026034050","01","0","0","0","0006350000","0","0008000000"
"026034053","01","0","0020000000","0","0","0","0006000000"
"026034055","01","0","0015000000","0","0","0","0"
"026034056","01","0027750000","0001200000","0","0","0","0"
"026034058","01","0019662720","0","0","0","0","0"
"026034059","01","0","0","00","0004920000","0","0"
"026034061","06","0","0","0","0002100000","0","0"
"026034064","01","0","0","0","0005700000","0","0"
"026034067","01","0","0","0","0006150000","0","0"
"026034068","01","0","0","0","0","0","0022000000"
"026034077","01","0010680000","0001500000","0","0","0","0"
"026034079","01","0","0007800000","0","0","0","0"
"026034083","01","0","0","0","0005950000","0","0"
"026034084","01","0","0","0","0006550000","0","0"
"026041095","01","0","0","0","0","0","0003000000"
"026041096","02","0","0","0","0","0000700000","0"
"026041097","01","0","0","0","0","0","0002000000"
"026041098","01","0","0","0","0003200000","0","0005400000"
"026041100","01","0","0004500000","0","0","0","0"
"026042091","01","0018790000","0030000000","0","0","0","0"
"026042094","01","0","0020000000","0","0","0","0"
"026042095","01","0017110000","0","0","0","0","0"
"026042096","01","0","0","0","0","0","0000400000"
"026042099","01","0","0","0","0","0","0015000000"
"026042100","01","0026270557","0","0","0","0","0"
"026043087","01"," "," "," "," "," ","0006000000"
"026043089","01","0","0","0","0","0","0048000000"
"026043090","01"," ","0060000000"," "," "," "," "
"026043097","01","0022170000"," "," "," "," "," "
"026043099","01","0","0009600000","0","0","0","0"
"026044086","01","0028666000","0","0","0","0","0"
"026044090","02","0","0","0","0","0","0009600000"
"026044094","01","0031662450","0","0","0","0","0"
"026044097","01","0022500000","0","0","0","0","0"
"026044098","01","0","0","0","0","0","0014400000"
"026044100","01","0","0003000000","0","0","0","0006000000"
"027012001","01","0078100000"," "," "," "," "," "
"027012004","06"," "," "," ","0003800000"," "," "
"027012005","01","0032172000","0003900000"," "," "," "," "
"027013002","01"," "," "," ","0006800000"," ","0001500000"
"027013002","06"," ","0020000000"," "," "," "," "
"027013004","01"," "," "," "," "," ","0005000000"
"027021012","01"," ","0004500000"," ","0001800000"," "," "
"027021014","01"," ","0002500000"," "," "," "," "
"027022009","01","0020600000"," "," "," "," "," "
"027022013","01"," "," "," "," "," ","0006000000"
"027022014","05"," "," "," ","0003500000"," "," "
"027023007","01","0046800000"," "," "," "," "," "
"027023008","01","0020000000"," "," "," "," "," "
"027023009","01"," ","0032000000"," "," "," "," "
"027023010","01","0016400000"," "," "," "," "," "
"027023013","01","0004555800"," "," "," "," "," "
"027024006","01"," "," "," ","0001800000"," ","0010000000"
"027024009","01","0028150000"," "," "," "," ","0010000000"
"027024010","01"," "," "," ","0004000000"," "," "
"027031019","03"," "," "," ","0003600000"," "," "
"027031024","01","0029840000"," "," "," "," "," "
"027031028","01"," "," "," ","0002690000"," "," "
"027032018","01"," "," "," ","0003746000"," "," "
"027032021","01"," ","0003500000"," ","0027490000"," "," "
"027032024","01"," ","0006500000"," ","0003500000"," "," "
"027033018","01"," "," "," ","0003854000"," "," "
"027033019","01"," ","0003000000"," ","0002984000"," "," "
"027033021","01"," ","0003000000"," ","0002465000"," "," "
"027033023","01"," ","0002300000"," ","0002540000"," "," "
"027034018","01"," "," "," ","0002147500"," ","0003600000"
"027034019","01"," ","0003000000"," ","0002125000"," "," "
"027034020","01"," "," "," ","0002320000"," ","0002400000"
"027034022","01"," "," "," ","0006725600"," ","0001200000"
"027041034","03"," "," "," ","0001800000"," "," "
"027041035","02"," "," "," "," "," ","0000500000"
"027042027","01"," "," "," ","0001850000"," ","0006000000"
"027042028","01"," "," "," ","0001850000"," "," "
"027043028","01"," ","0001920000"," "," "," ","0009000000"
"027043029","01","0020600000"," "," "," "," "," "
"027043030","01","0031172000"," "," "," "," "," "
"027043031","01"," ","0009000000"," "," "," ","0003000000"
"027043032","01"," "," "," ","0005600000"," ","0006000000"
"027043034","01"," "," "," "," "," ","0008000000"
"027044028","01","0026000000"," "," "," "," "," "
"027044029","01","0030900000"," "," "," "," "," "
"027044030","01"," ","0004000000"," "," "," "," "
"027051042","01"," ","0004000000"," "," "," "," "
"027051048","01"," "," "," "," "," ","0001300000"
"027051050","01","0016300000","0002000000"," "," "," "," "
"027051058","01"," ","0002000000"," ","0002700000"," "," "
"027051059","01"," ","0006000000"," "," "," "," "
"027052041","01"," "," "," "," "," ","0035000000"
"027052042","01"," "," "," ","0004800000"," "," "
"027052042","02"," "," "," ","0004800000"," "," "
"027052043","02"," "," "," "," "," ","0009000000"
"027052045","05"," "," "," ","0004800000"," "," "
"027052052","01"," ","0003040000"," "," "," "," "
"027052058","01","0032385060"," "," "," "," "," "
"027053036","01"," ","0048000000"," "," "," "," "
"027053041","01"," ","0002160000"," "," "," "," "
"027053046","01"," "," "," "," "," ","0002000000"
"027053048","01"," ","0034000000"," "," "," "," "
"027053050","01"," ","0003600000"," "," "," "," "
"027053051","01"," ","0005000000"," ","0012500000"," "," "
"027053054","01"," ","0001900000"," "," "," "," "
"027054035","01"," ","0003000000"," "," "," "," "
"027054038","01"," ","0003600000"," ","0001800000"," "," "
"027054038","02"," "," "," ","0001800000"," "," "
"027054038","03"," "," "," ","0001800000"," "," "
"027054041","01"," "," "," "," "," ","0001000000"
"027054045","01"," "," ","0012960000"," "," "," "
"027061061","01"," ","0010000000"," "," "," "," "
"027061062","01"," ","0007000000"," "," "," "," "
"027061063","01"," "," "," "," "," ","0011000000"
"027061069","01"," "," "," "," "," ","0009000000"
"027061071","01"," "," "," ","0002400000"," "," "
"027061078","02"," "," "," "," "," ","0001000000"
"027061079","01"," ","0012000000"," "," "," "," "
"027062062","03"," ","0015000000"," "," "," "," "
"027062063","01"," "," "," ","0000800000"," ","0003000000"
"027062064","01"," "," "," "," "," ","0003200000"
"027062065","01"," ","0005000000"," "," "," ","0003000000"
"027062066","01"," ","0010000000"," "," "," ","0009600000"
"027062067","01"," ","0008000000"," "," "," "," "
"027062068","01"," "," "," "," "," ","0020000000"
"027062073","01"," "," "," ","0003800000"," ","0001500000"
"027062075","01"," "," "," ","0003150000"," "," "
"027062078","01"," ","0001450000"," "," "," "," "
"027062079","01"," "," "," "," "," ","0001000000"
"027062080","01"," "," "," ","0032950000"," "," "
"027063064","04"," "," "," ","0004160000"," "," "
"027063072","01"," "," "," "," "," ","0012000000"
"027063075","01"," "," "," ","0005500000"," ","0001000000"
"027063077","01"," ","0001800000"," "," "," "," "
"027064064","01"," "," "," "," "," ","0000500000"
"027064068","01"," "," "," ","0002700000"," ","0001000000"
"027064068","02"," "," "," "," "," ","0000500000"
"027064068","03"," "," "," ","0003000000"," "," "
"027064068","06"," "," "," ","0003000000"," "," "
"027064074","01"," "," "," "," "," ","0005000000"
"027064074","03"," "," "," ","0000640000"," "," "
"027064074","04"," "," "," ","0000640000"," "," "
"027064074","05"," "," "," ","0000640000"," "," "
"027064074","06"," "," "," ","0000640000"," "," "
"027064076","01"," ","0007000000"," "," "," "," "
"027064076","05"," "," "," ","0003850000"," "," "
"027064078","01"," "," "," "," ","0000500000"," "
"027071081","01"," "," "," "," "," ","0003000000"
"027071083","01"," ","0002000000"," "," "," "," "
"027071083","02"," "," "," ","0000500000"," "," "
"027071092","01"," "," "," "," "," ","0010000000"
"027071094","05"," "," "," ","0001440000"," "," "
"027071099","01"," ","0000840000"," ","0001600000"," ","0001000000"
"027072084","01"," "," "," "," "," ","0001800000"
"027072085","01"," "," "," "," "," ","0002000000"
"027072088","01"," "," "," ","0002000000"," ","0000500000"
"027072089","01"," "," "," "," "," ","0000500000"
"027072092","01"," "," "," "," "," ","0008000000"
"027072093","01"," "," "," ","0005200000"," ","0001000000"
"027072094","01"," "," "," "," "," ","0007800000"
"027072094","03"," "," "," ","0004400000"," "," "
"027072095","05"," "," "," ","0005000000"," "," "
"027073081","01"," "," "," "," "," ","0004000000"
"027073084","01"," "," "," "," "," ","0000500000"
"027073086","01"," "," "," ","0006800000"," "," "
"027073086","04"," "," "," ","0004200000"," "," "
"027073087","01"," "," "," ","0003750000"," "," "
"027073092","01"," "," "," "," "," ","0009500000"
"027073094","01"," "," "," "," "," ","0020000000"
"027074086","01"," ","0005000000"," ","0004800000"," "," "
"027074087","01","0025750000"," "," "," "," "," "
"027074088","01"," "," "," ","0004900000"," ","0002500000"
"027074090","01","0024492520"," "," "," "," "," "
"027081102","01"," "," "," ","0005600000"," ","0006600000"
"027081103","01"," "," "," "," "," ","0008000000"
"027081104","01"," "," "," ","0009200000"," ","0002000000"
"027081107","01"," "," "," "," "," ","0001000000"
"027081107","04"," "," "," ","0004000000"," "," "
"027081108","01"," "," "," "," ","0000540000","0006000000"
"027081109","01"," "," "," "," "," ","0005000000"
"027081110","01","0114800000"," "," "," "," "," "
"027082098","01"," "," "," "," "," ","0015000000"
"027082099","01"," ","0018000000"," "," "," "," "
"027082102","01"," ","0004000000"," "," "," ","0017200000"
"027082109","02"," "," "," ","0011350000"," "," "
"027083096","01","0025750000"," "," "," "," "," "
"027083100","01"," "," "," ","0002000000"," ","0000150000"
"027083101","01"," "," "," ","0002000000"," "," "
"027083101","03"," "," "," "," "," ","0012000000"
"027083102","01"," "," "," "," "," ","0005000000"
"027083103","01"," ","0005000000"," "," "," "," "
"027083105","01","0104198384"," "," "," "," "," "
"027084098","01"," "," "," "," "," ","0008400000"
"027084100","01"," ","0003500000"," "," "," "," "
"027084101","01"," "," "," ","0003600000"," "," "
"027084102","02"," "," "," "," ","0000766500"," "
"027084103","01"," "," "," ","0009000000"," ","0001000000"
"027084104","03"," "," "," ","0000960000"," "," "
"027091112","01"," ","0002000000"," "," "," "," "
"027091114","04"," "," "," ","0004800000"," "," "
"027091115","01"," ","0006000000"," ","0005800000"," "," "
"027091118","01"," ","0001000000"," "," "," ","0001000000"
"027091122","03"," "," "," "," "," ","0000800000"
"027091123","01"," "," "," "," "," ","0008000000"
"027091125","01"," "," "," "," "," ","0002000000"
"027091129","01"," "," "," ","0017700000"," "," "
"027092111","01"," ","0009450000"," "," "," "," "
"027092118","01"," "," "," ","0002000000"," ","0002000000"
"027092122","01"," "," "," "," "," ","0012000000"
"027092125","01"," "," "," "," "," ","0008000000"
"027093107","02"," "," "," ","0002200000"," "," "
"027093110","01"," "," "," "," "," ","0003200000"
"027093111","01"," "," "," ","0004800000"," ","0003000000"
"027093112","01"," "," "," "," "," ","0003400000"
"027093115","01"," "," "," "," "," ","0012000000"
"027093117","01"," ","0003000000"," "," "," ","0000500000"
"027093119","01"," ","0005250000"," "," "," "," "
"027093120","02"," "," "," ","0007200000"," "," "
"027093121","01"," ","0006000000"," ","0004800000"," ","0001000000"
"027093122","01"," ","0005200000"," "," "," "," "
"027093123","01"," ","0003000000"," "," "," "," "
"027094107","01"," ","0006000000"," "," "," ","0009000000"
"027094109","01"," ","0012000000"," "," "," "," "
"027094117","01"," "," "," ","0006600000"," ","0003000000"
"027094119","01"," "," "," "," "," ","0007000000"
"027094120","01"," ","0006000000"," "," "," ","0010000000"
"027094121","01"," "," "," "," "," ","0001000000"
"027094125","01"," ","0009000000"," "," "," "," "
"027101134","01"," "," "," "," "," ","0003500000"
"027102131","01"," "," "," "," "," ","0007000000"
"027103126","01"," ","0000900000"," "," "," ","0000200000"
"027103129","01","0015000000","0001950000"," "," "," "," "
"027103131","04"," "," "," ","0002150000"," "," "
"027103133","01"," "," "," ","0001850000"," ","0001500000"
"027103133","02"," "," "," ","0001850000"," "," "
"027103133","03"," "," "," ","0001850000"," "," "
"027103135","01"," "," "," ","0001800000"," ","0001000000"
"027104126","01"," "," "," ","0002800000"," ","0002500000"
"027104127","01"," ","0025500000"," "," "," "," "
"027104130","01"," ","0018000000"," "," "," ","0005000000"
"027111137","01"," "," "," "," "," ","0001000000"
"027111138","01"," "," "," ","0003450000"," "," "
"027111138","04"," "," "," "," "," ","0005000000"
"027111139","01"," "," "," "," "," ","0003000000"
"027111140","01"," "," "," "," "," ","0000500000"
"027111143","01"," "," "," ","0002839400"," ","0002000000"
"027111144","01"," "," "," ","0001597000"," "," "
"027112137","01"," ","0004800000"," ","0001300000"," "," "
"027112138","05"," ","0012000000"," "," "," "," "
"027112142","01"," "," "," ","0004800000"," "," "
"027112145","01"," "," "," ","0030525000"," "," "
"027112145","06","0020500000"," "," "," "," "," "
"027113136","01","0031494500","0009600000"," "," "," "," "
"027113138","01"," ","0012000000"," "," "," "," "
"027113139","01"," "," "," ","0003456000"," ","0001500000"
"027114140","01"," "," "," ","0002296000"," ","0001500000"
"027114142","01"," "," "," "," ","0000036000"," "
"027114143","01"," ","0010500000"," "," "," "," "
"028011001","01"," "," "," ","0007200000"," "," "
"028011002","01"," "," "," "," "," ","0003000000"
"028011004","01"," "," "," "," "," ","0004000000"
"028011005","01"," ","0002500000"," "," "," "," "
"028011013","01"," ","0015000000","0018800000"," "," "," "
"028011018","01"," "," "," ","0003600000"," "," "
"028011022","01"," ","0014000000"," "," "," "," "
"028011023","01"," "," "," "," ","0003726000"," "
"028011024","01"," "," "," "," ","0005400000"," "
"028011025","01"," "," "," "," "," ","0003000000"
"028011028","01"," "," "," ","0013520000"," ","0007000000"
"028012009","01"," ","0015000000"," "," "," "," "
"028012014","01"," "," ","0002800000"," "," "," "
"028012023","01"," "," "," ","0002400000"," "," "
"028012023","02"," "," "," ","0002400000"," "," "
"028012025","01"," ","0004000000"," "," "," "," "
"028012029","01"," ","0020000000"," "," "," "," "
"028013003","01"," "," "," ","0003000000"," "," "
"028013005","01"," "," "," ","0004000000"," "," "
"028013015","01"," "," "," ","0005200000"," "," "
"028013021","01"," ","0018000000"," "," "," "," "
"028013025","01"," "," "," ","0004000000"," "," "
"028013026","03"," ","0001200000"," "," "," "," "
"028013027","01"," ","0007500000"," "," "," ","0003000000"
"028013029","01","0013000000"," "," "," "," "," "
"028013029","02","0013000000"," "," "," "," "," "
"028013030","01"," ","0001400000"," "," ","0003000000"," "
"028014003","01"," ","0004000000"," ","0001800000"," ","0000700000"
"028014005","01"," "," "," ","0004400000"," ","0000500000"
"028014011","01","0045000000"," "," "," "," "," "
"028014012","01"," "," "," "," ","0040000000"," "
"028014012","06"," "," "," "," ","0035000000"," "
"028014013","01"," "," "," ","0003500000"," "," "
"028014017","01","0030430000"," "," "," "," "," "
"028014017","06"," "," "," ","0003000000"," "," "
"028014018","06"," "," "," ","0002500000"," "," "
"028014022","01"," "," "," ","0003500000"," "," "
"028014023","01","0031000000"," "," "," "," "," "
"028014025","01"," "," "," "," ","0002000000"," "
"028021032","02"," "," "," "," ","0008000000"," "
"028021033","01"," "," "," ","0003200000"," ","0004800000"
"028021034","01"," ","0002000000"," "," "," "," "
"028021035","01"," ","0001000000"," "," "," "," "
"028021036","01"," "," "," ","0004000000"," "," "
"028021038","01"," "," "," "," "," ","0003000000"
"028021042","01"," "," "," "," "," ","0060000000"
"028021042","03"," "," "," "," "," ","0000600000"
"028021046","01"," "," "," ","0002400000"," "," "
"028021051","01"," "," "," "," "," ","0005000000"
"028021054","01"," "," "," ","0001000000"," "," "
"028021056","01"," "," "," "," "," ","0007000000"
"028021059","01"," "," "," "," ","0005000000"," "
"028021061","01"," ","0020000000"," "," "," "," "
"028021063","01","0028000000"," ","0006000000"," "," "," "
"028021064","01","0030000000"," "," "," "," "," "
"028021066","01"," "," "," "," ","0003000000"," "
"028021067","01"," "," "," "," ","0002500000"," "
"028021067","02"," "," "," "," ","0001500000"," "
"028021068","01"," "," "," ","0003000000"," ","0000500000"
"028021073","01"," "," "," ","0002500000"," ","0003000000"
"028021074","01"," ","0006000000"," "," "," "," "
"028021081","01"," "," ","0005300000"," "," "," "
"028022031","01"," "," "," ","0003400000"," "," "
"028022037","02"," "," "," "," ","0002400000"," "
"028022040","01"," ","0008000000"," "," "," "," "
"028022043","01"," "," "," ","0005000000"," "," "
"028022047","01"," "," "," ","0002400000"," "," "
"028022052","01"," "," "," ","0002500000"," "," "
"028022054","01"," "," "," ","0002000000"," "," "
"028022054","02"," "," "," ","0002000000"," "," "
"028022058","04"," "," "," ","0001000000"," "," "
"028022058","05"," "," "," ","0001000000"," "," "
"028022059","01"," "," "," ","0004500000"," "," "
"028022064","01"," "," "," ","0002350000"," "," "
"028022066","01"," "," "," ","0004000000"," ","0001000000"
"028022072","01"," "," "," "," "," ","0007000000"
"028022074","01"," ","0010000000"," "," "," "," "
"028022078","01"," ","0002500000"," ","0003200000"," "," "
"028022079","01"," ","0003000000"," "," "," "," "
"028023031","01"," "," "," "," "," ","0004000000"
"028023033","02"," "," "," "," ","0003000000"," "
"028023034","01"," "," "," "," "," ","0001500000"
"028023038","01"," ","0005000000"," "," "," "," "
"028023039","01"," "," "," "," ","0001500000"," "
"028023040","01"," ","0002500000"," ","0003800000"," ","0001000000"
"028023042","01"," "," "," "," ","0003000000"," "
"028023044","01"," "," "," "," ","0003500000"," "
"028023045","01"," ","0002000000"," "," "," "," "
"028023049","01"," "," "," ","0004000000"," "," "
"028023051","01"," "," "," ","0006000000"," "," "
"028023052","01"," "," "," "," "," ","0001000000"
"028023058","01"," "," "," ","0004000000"," "," "
"028023060","01","0016000000"," "," "," "," "," "
"028023062","01"," "," "," ","0004000000"," "," "
"028023064","01"," "," "," ","0006000000"," "," "
"028023066","01"," "," "," "," ","0003000000"," "
"028023074","01"," "," "," ","0005300000"," "," "
"028023077","01"," "," "," ","0005500000"," "," "
"028023080","01"," "," "," ","0002000000"," "," "
"028023081","03"," "," "," ","0001350000","0006400000"," "
"028023083","01"," "," "," "," ","0001320000"," "
"028023085","01"," ","0002500000"," "," ","0003000000"," "
"028024031","01"," ","0025000000"," "," "," "," "
"028024032","01"," ","0006000000"," "," ","0007000000"," "
"028024033","02"," "," "," "," ","0003600000"," "
"028024034","01"," "," "," ","0006000000"," ","0010000000"
"028024035","02"," "," "," ","0004500000"," "," "
"028024036","01"," "," "," "," ","0003000000"," "
"028024036","02"," "," "," "," ","0002000000"," "
"028024037","01"," "," "," "," ","0006000000"," "
"028024037","02"," "," "," "," ","0002000000"," "
"028024038","01"," "," "," ","0004000000"," ","0004800000"
"028024040","02"," "," "," "," ","0002000000"," "
"028024040","03"," "," "," "," ","0002000000"," "
"028024043","01"," ","0003000000"," "," "," "," "
"028024044","01"," ","0002200000"," ","0004600000"," "," "
"028024045","01"," ","0024000000","0012000000"," "," "," "
"028024046","01"," ","0004000000"," "," "," ","0003500000"
"028024059","01"," "," "," "," "," ","0007500000"
"028024063","01"," "," "," "," "," ","0007200000"
"028024064","01"," "," "," "," "," ","0007000000"
"028024065","01"," "," "," ","0005000000"," ","0003000000"
"028024066","01"," "," "," "," ","0003500000"," "
"028024067","01"," "," "," "," ","0001500000","0001300000"
"028024068","01"," "," "," "," ","0002500000"," "
"028024069","01"," "," "," "," ","0002500000"," "
"028024070","01"," "," "," "," "," ","0005000000"
"028024072","01"," "," "," ","0005000000","0003000000","0002400000"
"028024074","03"," "," "," "," ","0004000000"," "
"028024074","04"," "," "," "," ","0004000000"," "
"028024074","05"," "," "," "," ","0004000000"," "
"028024076","01"," "," "," ","0004000000"," "," "
"028024077","01"," "," "," "," ","0003000000"," "
"028024078","01"," "," "," ","0008800000"," "," "
"028091086","01"," ","0001000000"," "," "," "," "
"028091089","01"," "," ","0003000000"," "," "," "
"028091090","01"," "," "," ","0004000000"," "," "
"028091092","01"," ","0003000000"," "," "," "," "
"028091093","01"," "," "," ","0004500000"," "," "
"028091094","01"," "," "," ","0005400000"," ","0002400000"
"028091097","01"," "," "," ","0004000000"," "," "
"028091098","01"," ","0006000000"," "," "," "," "
"028091102","01"," "," "," "," "," ","0001000000"
"028091107","01"," ","0009000000"," "," "," "," "
"028091108","01"," ","0003000000"," "," "," "," "
"028091109","01"," "," ","0010000000"," "," "," "
"028091112","01"," "," "," ","0002600000"," "," "
"028091113","01"," "," "," ","0002400000","0003000000"," "
"028091115","01"," "," "," ","0003600000"," "," "
"028092097","03"," "," "," ","0002000000"," "," "
"028092098","01"," "," "," ","0005200000"," "," "
"028092099","01"," "," "," ","0000440000"," "," "
"028092104","01"," "," "," ","0003500000"," "," "
"028092110","01"," "," "," ","0004500000"," "," "
"028092111","01"," "," "," ","0004000000"," "," "
"028092112","01","0025000000"," "," "," "," "," "
"028092114","01","0020200000"," "," "," "," "," "
"028092115","01"," "," "," ","0004000000"," ","0002000000"
"028093086","01"," "," "," "," ","0003000000"," "
"028093089","01"," "," "," ","0004000000"," "," "
"028093092","06"," "," "," ","0001800000"," "," "
"028093093","01"," "," "," ","0004000000"," "," "
"028093094","01"," ","0012000000"," "," "," "," "
"028093097","03"," "," "," "," ","0003000000"," "
"028093097","06"," "," "," "," ","0003000000"," "
"028093101","01"," "," "," ","0004500000"," "," "
"028093106","02"," "," "," "," ","0005000000"," "
"028093107","01"," "," "," "," ","0003500000"," "
"028093108","01"," "," "," "," "," ","0008000000"
"028093109","01"," "," "," "," "," ","0005000000"
"028094081","01"," "," "," "," ","0005000000"," "
"028094082","01"," "," "," ","0003600000"," "," "
"028094084","01"," "," "," ","0005000000"," "," "
"028094086","01"," ","0004000000"," "," "," "," "
"028094087","01"," ","0003000000"," "," "," "," "
"028094090","01"," ","0006000000"," "," "," "," "
"028094092","01"," "," "," "," ","0003000000"," "
"028094093","01"," "," "," "," ","0006000000"," "
"028094094","01"," "," "," "," ","0004000000"," "
"028094098","01"," "," "," ","0004200000"," ","0006000000"
"028094100","05","0021300000"," "," "," "," "," "
"028094101","01"," "," "," "," ","0001000000"," "
"028094102","01"," "," "," ","0006000000"," "," "
"028094103","01"," "," "," "," "," ","0012000000"
"028094104","01"," "," "," "," "," ","0015000000"
"028094105","01"," "," "," "," ","0003000000"," "
"028094106","01"," "," "," ","0004200000"," "," "
"028094110","05"," "," "," ","0004000000"," "," "
"028131117","01"," "," "," ","0002600000"," "," "
"028131119","01"," "," "," "," "," ","0003000000"
"028131125","01"," ","0005000000"," "," "," ","0002000000"
"028131126","01"," ","0002000000"," ","0006300000"," "," "
"028131131","01"," "," "," ","0003000000"," "," "
"028131133","01"," "," "," ","0003000000"," "," "
"028132116","01"," "," "," "," "," ","0003500000"
"028132118","01"," "," "," ","0026000000"," "," "
"028132119","01"," "," "," "," ","0001000000"," "
"028132120","01"," "," "," ","0007000000","0003000000"," "
"028132121","01"," "," "," ","0002500000"," "," "
"028132122","01"," "," "," ","0003000000"," "," "
"028132123","01"," "," "," ","0002600000"," ","0001000000"
"028132124","01"," "," "," "," ","0002500000"," "
"028132126","01"," "," "," ","0003400000"," "," "
"028132128","01"," "," "," "," "," ","0007200000"
"028132129","01","0013600000"," "," "," "," "," "
"028132131","01"," "," "," "," ","0001100000"," "
"028132132","01"," "," "," ","0004500000"," ","0000500000"
"028133111","01"," "," "," "," "," ","0004000000"
"028133114","01"," "," "," "," "," ","0003600000"
"028133119","01"," "," "," ","0006000000","0005000000"," "
"028133121","01"," "," "," ","0003300000"," "," "
"028133123","01"," "," "," ","0003500000"," ","0001500000"
"028133124","01"," "," "," "," ","0005000000"," "
"028133125","01"," "," "," ","0003600000"," ","0001500000"
"028133125","02"," "," "," ","0002400000"," "," "
"028133127","01"," "," "," ","0004000000"," "," "
"028133128","02"," "," "," ","0004000000"," "," "
"028133129","01"," ","0002000000"," "," "," "," "
"028133130","01"," ","0009600000"," "," "," "," "
"028134111","01"," "," "," ","0006000000"," ","0000500000"
"028134115","01"," "," "," ","0012000000"," "," "
"028134116","01"," "," "," ","0007500000"," ","0002000000"
"028134117","01"," "," "," "," "," ","0007000000"
"028134120","01"," "," ","0009000000"," "," ","0006000000"
"028134122","01"," "," "," ","0005700000"," "," "
"028134123","01"," "," "," ","0002750000"," "," "
"028134124","01"," "," "," ","0011000000"," "," "
"028134126","01"," ","0009000000"," "," "," "," "
"028134129","01"," ","0030000000"," "," "," "," "
"028134130","01"," ","0025000000"," "," "," "," "
"028241140","01"," ","0003000000"," "," "," "," "
"028241141","01"," "," "," "," "," ","0008000000"
"028241142","01"," "," "," "," "," ","0001000000"
"028241143","08"," "," "," "," ","0010000000"," "
"028241145","01"," "," "," ","0005260000"," "," "
"028242136","01"," "," "," ","0003500000"," "," "
"028242137","01"," "," "," "," ","0005000000"," "
"028242139","01"," "," "," ","0003500000"," "," "
"028242140","01"," "," "," ","0005500000"," "," "
"028242142","01","0015500000"," "," "," "," "," "
"028242143","01"," "," "," ","0003000000"," "," "
"028243132","01"," ","0005000000"," "," "," ","0001000000"
"028243133","01"," "," "," ","0004000000"," ","0001000000"
"028243134","01"," "," "," "," "," ","0003000000"
"028243135","01"," "," "," "," "," ","0002500000"
"028243144","01"," "," "," "," "," ","0005000000"
"028244131","01"," "," "," ","0003000000"," ","0001500000"
"028244132","01"," "," "," ","0003000000"," ","0002000000"
"028244133","01"," ","0003000000"," ","0005000000"," ","0001000000"
"028244134","01"," "," "," "," ","0003600000"," "
"028244135","02"," "," "," ","0002500000"," "," "
"028244142","01","0020000000"," "," "," "," "," "
"028251146","01"," ","0002500000"," ","0000500000"," ","0003000000"
"028251147","01"," ","0000130000"," "," "," "," "
"028251149","01","0001200000","0013000000"," "," "," ","0008000000"
"028251158","01"," "," "," "," "," ","0006000000"
"028251160","01"," "," "," ","0004200000"," "," "
"028251161","01"," "," "," "," "," ","0004800000"
"028251165","01"," "," "," "," "," ","0005000000"
"028251169","01"," "," "," "," "," ","0001000000"
"028251172","01"," "," "," ","0001600000"," "," "
"028252146","01"," "," "," "," ","0001000000"," "
"028252147","01"," "," "," ","0006000000"," "," "
"028252148","01"," "," "," "," ","0001700000"," "
"028252149","01"," "," "," "," ","0003000000"," "
"028252153","01"," ","0002000000"," ","0004200000"," "," "
